NAME;LON;LAT;DATE;TMIN;TMAX;HUMIN;HUMAX;HU;T;WEATHER;WD;WS
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 07:06:00;;;;;;;1;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 07:14:00;;;;;;;1;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 07:14:00;;;;;;;2;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 07:22:00;;;;;;;0;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 07:22:00;;;;;;;1;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 07:30:00;;;;;;;2;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 07:30:00;;;;;;;2;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 07:38:00;;;;;;;1;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 07:38:00;;;;;;;2;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 07:46:00;;;;;;;1;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 07:46:00;;;;;;;2;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 07:54:00;;;;;;;1;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 07:54:00;;;;;;;0;;
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 08:02:00;;;;;;;0;;
Padalarang;107.45440815598592;-6.80378811837799;2023-12-30 08:02:00;;;;;;;0;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 06:02:00;;;;;;;61;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 06:10:00;;;;;;;60;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 06:18:00;;;;;;;60;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 06:26:00;;;;;;;60;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 06:34:00;;;;;;;60;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 06:42:00;;;;;;;60;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 06:50:00;;;;;;;61;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 06:58:00;;;;;;;60;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 07:06:00;;;;;;;61;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 07:14:00;;;;;;;61;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 07:22:00;;;;;;;61;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 07:30:00;;;;;;;61;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 07:38:00;;;;;;;61;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 07:46:00;;;;;;;60;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 07:54:00;;;;;;;60;;
Pangkalan;107.2713989022874;-6.402601880267991;2023-12-30 08:02:00;;;;;;;61;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:02:00;;;;;;;63;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:10:00;;;;;;;63;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:18:00;;;;;;;61;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:26:00;;;;;;;60;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:34:00;;;;;;;60;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:42:00;;;;;;;60;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:50:00;;;;;;;60;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 06:58:00;;;;;;;60;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 07:06:00;;;;;;;3;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 07:14:00;;;;;;;4;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 07:22:00;;;;;;;1;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 07:30:00;;;;;;;1;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 07:38:00;;;;;;;0;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 07:46:00;;;;;;;0;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 07:54:00;;;;;;;0;;
Pondok Gede;106.91217886582;-6.257783811192343;2023-12-30 08:02:00;;;;;;;2;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 06:02:00;;;;;;;1;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 06:10:00;;;;;;;2;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 06:18:00;;;;;;;0;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 06:26:00;;;;;;;1;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 06:34:00;;;;;;;1;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 06:42:00;;;;;;;2;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 06:50:00;;;;;;;2;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 06:58:00;;;;;;;2;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 07:06:00;;;;;;;0;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 07:14:00;;;;;;;1;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 07:22:00;;;;;;;2;;
Purwakarta;107.42360504175475;-6.556923095034327;2023-12-30 07:30:00;;;;;;;2;;
